District,Block,Panchayat
NARMADA,Garudeshwar,Dhamadra
NARMADA,Garudeshwar,Fulvadi
NARMADA,Garudeshwar,Gadkoi
NARMADA,Garudeshwar,Gadod
NARMADA,Garudeshwar,Garudeshwar
NARMADA,Garudeshwar,Gora
NARMADA,Garudeshwar,Indravarna
NARMADA,Garudeshwar,Jetpor (Vaghrali)
NARMADA,Garudeshwar,Kali Makvana
NARMADA,Garudeshwar,Kareli
NARMADA,Garudeshwar,Khadagada
NARMADA,Garudeshwar,Kothi
NARMADA,Garudeshwar,Limdi
NARMADA,Garudeshwar,Mithivav
NARMADA,Garudeshwar,Mokhdi
NARMADA,Garudeshwar,Mota Amba
NARMADA,Garudeshwar,Moti Raval
NARMADA,Garudeshwar,Naghatpor
NARMADA,Garudeshwar,Orpa
NARMADA,Garudeshwar,Pan Talavadi
NARMADA,Garudeshwar,Panchla
NARMADA,Garudeshwar,Pinchhipara
NARMADA,Garudeshwar,Samaria
NARMADA,Garudeshwar,Songam
NARMADA,Garudeshwar,Suka
NARMADA,Garudeshwar,Timrava
NARMADA,Garudeshwar,Undva
NARMADA,Garudeshwar,Vagadia
NARMADA,Garudeshwar,Vaghrali
NARMADA,Garudeshwar,Vansla
NARMADA,Garudeshwar,Vaviala
NARMADA,Garudeshwar,Velchhandi
NARMADA,Garudeshwar,Zaria
NARMADA,Garudeshwar,Zarvani
NARMADA,Garudeshwar,Zer
NARMADA,Nandod,Akuvada
NARMADA,Nandod,Amletha
NARMADA,Nandod,Anizara
NARMADA,Nandod,Bhacharvada
NARMADA,Nandod,Bhadam
NARMADA,Nandod,Bhuchhad
NARMADA,Nandod,Boridra
NARMADA,Nandod,Chitravadi
NARMADA,Nandod,Dhamnacha
NARMADA,Nandod,Dhanpor
NARMADA,Nandod,Dholar
NARMADA,Nandod,Gadit
NARMADA,Nandod,Gamkuva
NARMADA,Nandod,Gopalpura
NARMADA,Nandod,Guvar
NARMADA,Nandod,Hajarpara
NARMADA,Nandod,Helambi
NARMADA,Nandod,Jesalpor
NARMADA,Nandod,Jetpor (Ramgadh)
NARMADA,Nandod,Jior
NARMADA,Nandod,Jitgadh
NARMADA,Nandod,Jitnagar
NARMADA,Nandod,Junaraj
NARMADA,Nandod,Kakadva
NARMADA,Nandod,Kandroj
NARMADA,Nandod,Karantha
NARMADA,Nandod,Khojalvasa
NARMADA,Nandod,Kothara
NARMADA,Nandod,Kumasgam
NARMADA,Nandod,Kuvarpura
NARMADA,Nandod,Lachhras
NARMADA,Nandod,Mangrol
NARMADA,Nandod,Mota Raypara
NARMADA,Nandod,Moti Bhamri
NARMADA,Nandod,Nana Haidva
NARMADA,Nandod,Narkhadi
NARMADA,Nandod,Navapara (Nikoli)
NARMADA,Nandod,Navra
NARMADA,Nandod,Nikoli
NARMADA,Nandod,Ori
NARMADA,Nandod,Patna
NARMADA,Nandod,Poicha
NARMADA,Nandod,Pratapnagar
NARMADA,Nandod,Pratappara
NARMADA,Nandod,Rajuvadia
NARMADA,Nandod,Rampara (Mangrol)
NARMADA,Nandod,Ranipura
NARMADA,Nandod,Rasela
NARMADA,Nandod,Rundh
NARMADA,Nandod,Serav
NARMADA,Nandod,Sisodara
NARMADA,Nandod,Sondhaliya
NARMADA,Nandod,Sundarpura
NARMADA,Nandod,Tankari
NARMADA,Nandod,Taropa
NARMADA,Nandod,Thari
NARMADA,Nandod,Timbi
NARMADA,Nandod,Torna
NARMADA,Nandod,Umarva
NARMADA,Nandod,Vadiya
NARMADA,Nandod,Vaghetha
NARMADA,Nandod,Vaghodia
NARMADA,Nandod,Varachha
NARMADA,Nandod,Varkhad
NARMADA,Nandod,Vavdi
NARMADA,Nandod,Virpor
NARMADA,Sagbara,Amiyar
NARMADA,Sagbara,Bhadod
NARMADA,Sagbara,Bhogwad
NARMADA,Sagbara,Bhoramli
NARMADA,Sagbara,Chopadvav
NARMADA,Sagbara,Datwada
NARMADA,Sagbara,Devmogra
NARMADA,Sagbara,Devsaki
NARMADA,Sagbara,Dhavliver
NARMADA,Sagbara,Dodhanvadi
NARMADA,Sagbara,Javli (Navagam)
NARMADA,Sagbara,Kherpada
NARMADA,Sagbara,Kolvan
NARMADA,Sagbara,Mahupada
NARMADA,Sagbara,Mota Kakdi Amba
NARMADA,Sagbara,Movi
NARMADA,Sagbara,Nal
NARMADA,Sagbara,Nana Kakdi Amba
NARMADA,Sagbara,Navagam (Javli)
NARMADA,Sagbara,Palaswada
NARMADA,Sagbara,Panchpipri
NARMADA,Sagbara,Pat
NARMADA,Sagbara,Patanamau
NARMADA,Sagbara,Ranipur
NARMADA,Sagbara,Rozdev
NARMADA,Sagbara,Sagbara
NARMADA,Sagbara,Sajanvav
NARMADA,Sagbara,Selamba
NARMADA,Sagbara,Sorapada
NARMADA,Sagbara,Taval
NARMADA,Sagbara,Ubhariya
NARMADA,TilakWada,Agar
NARMADA,TilakWada,Alva
NARMADA,TilakWada,Amaliya
NARMADA,TilakWada,Bhadarwa
NARMADA,TilakWada,Bujetha
NARMADA,TilakWada,Chudeshwar
NARMADA,TilakWada,Devaliya
NARMADA,TilakWada,Fatepur (Vajiriya)
NARMADA,TilakWada,Fatepur (Vanmala)
NARMADA,TilakWada,Gamod
NARMADA,TilakWada,Hafispura
NARMADA,TilakWada,Indarman
NARMADA,TilakWada,Jalodra
NARMADA,TilakWada,Kamsoli
NARMADA,TilakWada,Kantharpura
NARMADA,TilakWada,Katkoi
NARMADA,TilakWada,Khata Asitara
NARMADA,TilakWada,Koyari
NARMADA,TilakWada,Limpura
NARMADA,TilakWada,Mangu
NARMADA,TilakWada,Namariya
NARMADA,TilakWada,Odambiya
NARMADA,TilakWada,Pichhipura
NARMADA,TilakWada,Puchhapura
NARMADA,TilakWada,Ratudiya
NARMADA,TilakWada,Rengan
NARMADA,TilakWada,Sahebpura
NARMADA,TilakWada,Savli
NARMADA,TilakWada,Sevada
NARMADA,TilakWada,Shira
NARMADA,TilakWada,Sindhiyapura
NARMADA,TilakWada,Tilakwada
NARMADA,TilakWada,Uchad
NARMADA,TilakWada,Vadiya (Kalaghoda)
NARMADA,TilakWada,Vagheli
NARMADA,TilakWada,Vajiriya
NARMADA,TilakWada,Vandh
NARMADA,TilakWada,Varvada
NARMADA,TilakWada,Vasan
NARMADA,TilakWada,Vora
NARMADA,TilakWada,Vyadhar
NAVSARI,Chikhali,Agasi
NAVSARI,Chikhali,Alipor
NAVSARI,Chikhali,Amadhara
NAVSARI,Chikhali,Ambach
NAVSARI,Chikhali,Ambapada
NAVSARI,Chikhali,Balwada
NAVSARI,Chikhali,Bamanvel
NAVSARI,Chikhali,Bamanwada
NAVSARI,Chikhali,Barolia
NAVSARI,Chikhali,Bodvank
NAVSARI,Chikhali,Chari
NAVSARI,Chikhali,Chasa
NAVSARI,Chikhali,Chikhali
NAVSARI,Chikhali,Chimal
NAVSARI,Chikhali,Chitali
NAVSARI,Chikhali,Degam
NAVSARI,Chikhali,Dholumber
NAVSARI,Chikhali,Donja
NAVSARI,Chikhali,Fadvel
NAVSARI,Chikhali,Ghej
NAVSARI,Chikhali,Ghekti
NAVSARI,Chikhali,Ghodvani
NAVSARI,Chikhali,Gholar
NAVSARI,Chikhali,Godthal
NAVSARI,Chikhali,Harangam
NAVSARI,Chikhali,Hond
NAVSARI,Chikhali,Jogwad
NAVSARI,Chikhali,Kakadvel
NAVSARI,Chikhali,Kaliyari
NAVSARI,Chikhali,Kanbhai
NAVSARI,Chikhali,Kangvai
NAVSARI,Chikhali,Khambhda
NAVSARI,Chikhali,Kharoli
NAVSARI,Chikhali,Khudvel
NAVSARI,Chikhali,Khundh
NAVSARI,Chikhali,Kukeri
NAVSARI,Chikhali,Majigam
NAVSARI,Chikhali,Maliadhara
NAVSARI,Chikhali,Malwada
NAVSARI,Chikhali,Mandav Khadak
NAVSARI,Chikhali,Manekpor
NAVSARI,Chikhali,Minkachchh
NAVSARI,Chikhali,Mograwadi
NAVSARI,Chikhali,Nogama
NAVSARI,Chikhali,Pipalgabhan
NAVSARI,Chikhali,Pradhanpada
NAVSARI,Chikhali,Rankuwa
NAVSARI,Chikhali,Ranverikalla
NAVSARI,Chikhali,Ranverikhurd
NAVSARI,Chikhali,Rethvania
NAVSARI,Chikhali,Rumla
NAVSARI,Chikhali,Sadadvel
NAVSARI,Chikhali,Sadakpor
NAVSARI,Chikhali,Samaroli
NAVSARI,Chikhali,Saraiya
NAVSARI,Chikhali,Saravani
NAVSARI,Chikhali,Satadiya
NAVSARI,Chikhali,Soldhara
NAVSARI,Chikhali,Sunthwad
NAVSARI,Chikhali,Surkhai
NAVSARI,Chikhali,Syada
NAVSARI,Chikhali,Talavchora
NAVSARI,Chikhali,Tankal
NAVSARI,Chikhali,Tejlav
NAVSARI,Chikhali,Thala
NAVSARI,Chikhali,Vankal
NAVSARI,Chikhali,Vanzna
NAVSARI,Chikhali,Velanpor
NAVSARI,Chikhali,Zari
NAVSARI,Gandevi,Ajrai
NAVSARI,Gandevi,Amalsad
NAVSARI,Gandevi,Ambheta
NAVSARI,Gandevi,Ancheli
NAVSARI,Gandevi,Antaliya
NAVSARI,Gandevi,Bhagal
NAVSARI,Gandevi,Bhat
NAVSARI,Gandevi,Bhatha
NAVSARI,Gandevi,Bigri
NAVSARI,Gandevi,Chhapar
NAVSARI,Gandevi,Deshad
NAVSARI,Gandevi,Devdha
NAVSARI,Gandevi,Devsar
NAVSARI,Gandevi,Dhakwada
NAVSARI,Gandevi,Dhamdachha
NAVSARI,Gandevi,Dhanori
NAVSARI,Gandevi,Dholai
NAVSARI,Gandevi,Duwada
NAVSARI,Gandevi,Endhal
NAVSARI,Gandevi,Gadat
NAVSARI,Gandevi,Gandeva
NAVSARI,Gandevi,Ganghor
NAVSARI,Gandevi,Govandi Bhathala
NAVSARI,Gandevi,Ichhapor
NAVSARI,Gandevi,Kachholi
NAVSARI,Gandevi,Kalamtha
NAVSARI,Gandevi,Kalvach
NAVSARI,Gandevi,Kesali
NAVSARI,Gandevi,Khakhwada
NAVSARI,Gandevi,Khapariya
NAVSARI,Gandevi,Khaparwada
NAVSARI,Gandevi,Khergam
NAVSARI,Gandevi,Kolva
NAVSARI,Gandevi,Kotha
NAVSARI,Gandevi,Machhiya Vasan
NAVSARI,Gandevi,Manekpor
NAVSARI,Gandevi,Masa
NAVSARI,Gandevi,Matwad
NAVSARI,Gandevi,Mendhar
NAVSARI,Gandevi,Mohanpur
NAVSARI,Gandevi,Morali
NAVSARI,Gandevi,Movasa
NAVSARI,Gandevi,Nandarkha
NAVSARI,Gandevi,Pathri
NAVSARI,Gandevi,Pati
NAVSARI,Gandevi,Pinjra
NAVSARI,Gandevi,Pipaldhara
NAVSARI,Gandevi,Posari
NAVSARI,Gandevi,Rahej
NAVSARI,Gandevi,Salej
NAVSARI,Gandevi,Saribujrang
NAVSARI,Gandevi,Sarikhurd
NAVSARI,Gandevi,Sonwadi
NAVSARI,Gandevi,Taliyari
NAVSARI,Gandevi,Talodh
NAVSARI,Gandevi,Torangam
NAVSARI,Gandevi,Undach Luhar Faliya
NAVSARI,Gandevi,Undach Vaniya Faliya
NAVSARI,Gandevi,Vadi
NAVSARI,Gandevi,Vadsangal
NAVSARI,Gandevi,Vaghrech
NAVSARI,Gandevi,Valoti
NAVSARI,Gandevi,Vangam
NAVSARI,Gandevi,Vasan
NAVSARI,Gandevi,Vegam
NAVSARI,Jalalpore,Abrama
NAVSARI,Jalalpore,Alak
NAVSARI,Jalalpore,Asana
NAVSARI,Jalalpore,At
NAVSARI,Jalalpore,Bhinar
NAVSARI,Jalalpore,Bhutsad
NAVSARI,Jalalpore,Bodali
NAVSARI,Jalalpore,Borsi
NAVSARI,Jalalpore,Chhinam
NAVSARI,Jalalpore,Chijgam
NAVSARI,Jalalpore,Chokhad
NAVSARI,Jalalpore,Dabhel
NAVSARI,Jalalpore,Dambher
NAVSARI,Jalalpore,Dandi
NAVSARI,Jalalpore,Danti
NAVSARI,Jalalpore,Dipla
NAVSARI,Jalalpore,DIVADANDI
NAVSARI,Jalalpore,Eroo
NAVSARI,Jalalpore,Ethan
NAVSARI,Jalalpore,Hansapor
NAVSARI,Jalalpore,Kadoli
NAVSARI,Jalalpore,Kalakachha
NAVSARI,Jalalpore,Kalthan
NAVSARI,Jalalpore,Kanera
NAVSARI,Jalalpore,Kaniyat-Choramala Bhatha
NAVSARI,Jalalpore,Karadi
NAVSARI,Jalalpore,Karankhat
NAVSARI,Jalalpore,Karod Kothva
NAVSARI,Jalalpore,Kharsad
NAVSARI,Jalalpore,Kolasana
NAVSARI,Jalalpore,Kothamadi
NAVSARI,Jalalpore,Krushnapur
NAVSARI,Jalalpore,Kuched
NAVSARI,Jalalpore,Machhad
NAVSARI,Jalalpore,MACHHIWAD
NAVSARI,Jalalpore,Magob
NAVSARI,Jalalpore,Mahuvar
NAVSARI,Jalalpore,Mandir
NAVSARI,Jalalpore,Manekpor
NAVSARI,Jalalpore,Mangrol
NAVSARI,Jalalpore,Maroli
NAVSARI,Jalalpore,Matwad
NAVSARI,Jalalpore,Mirjapor
NAVSARI,Jalalpore,Nadod
NAVSARI,Jalalpore,Nimlai
NAVSARI,Jalalpore,Onjal
NAVSARI,Jalalpore,Panar
NAVSARI,Jalalpore,Parsoli
NAVSARI,Jalalpore,Parujan
NAVSARI,Jalalpore,Pethan
NAVSARI,Jalalpore,Ponsara
NAVSARI,Jalalpore,Sagra
NAVSARI,Jalalpore,Samapor
NAVSARI,Jalalpore,Sandalpor
NAVSARI,Jalalpore,Sarav
NAVSARI,Jalalpore,Simalgam
NAVSARI,Jalalpore,Simlak
NAVSARI,Jalalpore,Sisodra (Alak)
NAVSARI,Jalalpore,Sultanpur
NAVSARI,Jalalpore,Tavdi
NAVSARI,Jalalpore,Umbhrat
NAVSARI,Jalalpore,Vadoli
NAVSARI,Jalalpore,Vansi
NAVSARI,Jalalpore,Vedchha
NAVSARI,Jalalpore,Vesma
NAVSARI,Jalalpore,Wada
NAVSARI,Khergam,Achhavani
NAVSARI,Khergam,Bahej
NAVSARI,Khergam,Bhervi
NAVSARI,Khergam,Chimanpada
NAVSARI,Khergam,Debarpada
NAVSARI,Khergam,Dhama Dhuma
NAVSARI,Khergam,Gauri
NAVSARI,Khergam,Jamanpada
NAVSARI,Khergam,Kakadveri
NAVSARI,Khergam,Khergam
NAVSARI,Khergam,Nadagdhari
NAVSARI,Khergam,Nandhai
NAVSARI,Khergam,Naranpor
NAVSARI,Khergam,Pananj
NAVSARI,Khergam,Panikhadak
NAVSARI,Khergam,Pati
NAVSARI,Khergam,Peladi Bhervi
NAVSARI,Khergam,Ruzvani
NAVSARI,Khergam,Toranvera
NAVSARI,Khergam,Vad
NAVSARI,Khergam,Vadpada
NAVSARI,Khergam,Vav
NAVSARI,Navsari,Adada
NAVSARI,Navsari,Amadpor
NAVSARI,Navsari,Ambada
NAVSARI,Navsari,Amri
NAVSARI,Navsari,Arsan
NAVSARI,Navsari,Ashtagam
NAVSARI,Navsari,Asundar
NAVSARI,Navsari,Bhattai
NAVSARI,Navsari,Bhula Faliya
NAVSARI,Navsari,Boriach
NAVSARI,Navsari,Chandravasan Supa
NAVSARI,Navsari,Dabhalai
NAVSARI,Navsari,Dandesar
NAVSARI,Navsari,Dantej
NAVSARI,Navsari,Dhaman
NAVSARI,Navsari,Dharagiri
NAVSARI,Navsari,Kachhol
NAVSARI,Navsari,Kanbad
NAVSARI,Navsari,Kasbapar
NAVSARI,Navsari,Khadsupa
NAVSARI,Navsari,Khergam
NAVSARI,Navsari,Kumbhar Faliya
NAVSARI,Navsari,Kurel
NAVSARI,Navsari,Mahudi
NAVSARI,Navsari,Mogar
NAVSARI,Navsari,Moldhara
NAVSARI,Navsari,Munsad
NAVSARI,Navsari,Nagdhara
NAVSARI,Navsari,Nasilpor
NAVSARI,Navsari,NAVATALAV
NAVSARI,Navsari,Onchi
NAVSARI,Navsari,Padgha
NAVSARI,Navsari,Pardi
NAVSARI,Navsari,Partapor
NAVSARI,Navsari,Parthan
NAVSARI,Navsari,Pera
NAVSARI,Navsari,Pinsad
NAVSARI,Navsari,Sadlav
NAVSARI,Navsari,Sarai
NAVSARI,Navsari,Sarpor
NAVSARI,Navsari,Satem
NAVSARI,Navsari,Shahu
NAVSARI,Navsari,Singod
NAVSARI,Navsari,Sisodra (Ganesh)
NAVSARI,Navsari,Supa
NAVSARI,Navsari,Tarsadi
NAVSARI,Navsari,Telada
NAVSARI,Navsari,Toli
NAVSARI,Navsari,Ugat
NAVSARI,Navsari,Un
NAVSARI,Navsari,Vachharvad
NAVSARI,Navsari,Vasar
NAVSARI,Navsari,Vejalpor
NAVSARI,Navsari,Wada (Sisodra)
NAVSARI,Vansda,Ambabari
NAVSARI,Vansda,Ambapani
NAVSARI,Vansda,Anklachh
NAVSARI,Vansda,Bartad (Khanpur)
NAVSARI,Vansda,Bartad (Unai)
NAVSARI,Vansda,Bedmal
NAVSARI,Vansda,Bhinar
NAVSARI,Vansda,Boriachh
NAVSARI,Vansda,Chadhav
NAVSARI,Vansda,Chapaldhara
NAVSARI,Vansda,Charanwada
NAVSARI,Vansda,Chikatiya
NAVSARI,Vansda,Chondha
NAVSARI,Vansda,Chorvani
NAVSARI,Vansda,Dhakmal
NAVSARI,Vansda,Dharampuri
NAVSARI,Vansda,Dholumber
NAVSARI,Vansda,Doldha
NAVSARI,Vansda,Dubal Faliya
NAVSARI,Vansda,Gangpur
NAVSARI,Vansda,Ghodmal
NAVSARI,Vansda,Godhabari
NAVSARI,Vansda,Hanumanbari
NAVSARI,Vansda,Holipada
NAVSARI,Vansda,Jamaliya
NAVSARI,Vansda,Kala Amba
NAVSARI,Vansda,Kamboya
NAVSARI,Vansda,Kanadha
NAVSARI,Vansda,Kandolpada
NAVSARI,Vansda,Kansariya
NAVSARI,Vansda,Kantasvel
NAVSARI,Vansda,Kavdej
NAVSARI,Vansda,Kelia
NAVSARI,Vansda,Kelkutch
NAVSARI,Vansda,Kevdi
NAVSARI,Vansda,Khadakiya
NAVSARI,Vansda,Khambhala
NAVSARI,Vansda,Khambhaliya
NAVSARI,Vansda,Khanpur
NAVSARI,Vansda,Kharjai
NAVSARI,Vansda,Khata Amba
NAVSARI,Vansda,Kukda
NAVSARI,Vansda,Kureliya
NAVSARI,Vansda,Lachhakadi
NAVSARI,Vansda,Lakadbari
NAVSARI,Vansda,Lakhawadi
NAVSARI,Vansda,Limbarpada
NAVSARI,Vansda,Limzar
NAVSARI,Vansda,Mahuvas
NAVSARI,Vansda,Mankunia
NAVSARI,Vansda,Manpur
NAVSARI,Vansda,Mindhabari
NAVSARI,Vansda,Mola Amba
NAVSARI,Vansda,Moti Bhamti
NAVSARI,Vansda,Moti Valzar
NAVSARI,Vansda,Nani Bhamti
NAVSARI,Vansda,Nani Valzar
NAVSARI,Vansda,Navanagar
NAVSARI,Vansda,Navtad
NAVSARI,Vansda,Nirpan
NAVSARI,Vansda,Palgabhan
NAVSARI,Vansda,Pipalkhed
NAVSARI,Vansda,Pratapnagar
NAVSARI,Vansda,Rangpur
NAVSARI,Vansda,Ranifaliya
NAVSARI,Vansda,Ravaniya
NAVSARI,Vansda,Rupvel
NAVSARI,Vansda,Sara
NAVSARI,Vansda,Satimal
NAVSARI,Vansda,Sindhai
NAVSARI,Vansda,Singadh
NAVSARI,Vansda,Sitapur
NAVSARI,Vansda,Sukhabari
NAVSARI,Vansda,Umarkui
NAVSARI,Vansda,Unai
NAVSARI,Vansda,Upsal
NAVSARI,Vansda,Vadichondha
NAVSARI,Vansda,Vaghabari
NAVSARI,Vansda,Vanarasi
NAVSARI,Vansda,Vandarvela
NAVSARI,Vansda,Vangan
NAVSARI,Vansda,Vansda
NAVSARI,Vansda,Vanskui
NAVSARI,Vansda,Vasiya Talav
NAVSARI,Vansda,Zari
NAVSARI,Vansda,Zuj
PANCH MAHALS,GHOGHAMBA,Adepur
PANCH MAHALS,GHOGHAMBA,Ambakhunt
PANCH MAHALS,GHOGHAMBA,Ambakhunt(Malu)
PANCH MAHALS,GHOGHAMBA,Anklava
PANCH MAHALS,GHOGHAMBA,Bakrol
PANCH MAHALS,GHOGHAMBA,Baria Fli
PANCH MAHALS,GHOGHAMBA,Bhanpura
PANCH MAHALS,GHOGHAMBA,Bhilod
PANCH MAHALS,GHOGHAMBA,Bhojpura
PANCH MAHALS,GHOGHAMBA,Bor
PANCH MAHALS,GHOGHAMBA,Chandapuri
PANCH MAHALS,GHOGHAMBA,Chandra Nagar
PANCH MAHALS,GHOGHAMBA,Chatha
PANCH MAHALS,GHOGHAMBA,Chathi
PANCH MAHALS,GHOGHAMBA,Chelavada
PANCH MAHALS,GHOGHAMBA,Damanpura
PANCH MAHALS,GHOGHAMBA,Damavav
PANCH MAHALS,GHOGHAMBA,Dantol
PANCH MAHALS,GHOGHAMBA,Devli Kuva
PANCH MAHALS,GHOGHAMBA,Devni Muvadi
PANCH MAHALS,GHOGHAMBA,Dhaneshwar
PANCH MAHALS,GHOGHAMBA,Dudhapura
PANCH MAHALS,GHOGHAMBA,Farod
PANCH MAHALS,GHOGHAMBA,Gajapura (Kantu)
PANCH MAHALS,GHOGHAMBA,Gajipura (Kanpur)
PANCH MAHALS,GHOGHAMBA,Galibili
PANCH MAHALS,GHOGHAMBA,Gamani
PANCH MAHALS,GHOGHAMBA,Gamirpura
PANCH MAHALS,GHOGHAMBA,Garmotiya
PANCH MAHALS,GHOGHAMBA,Ghogha
PANCH MAHALS,GHOGHAMBA,Ghoghamba
PANCH MAHALS,GHOGHAMBA,Godli
PANCH MAHALS,GHOGHAMBA,Gorada
PANCH MAHALS,GHOGHAMBA,Goya Sundal
PANCH MAHALS,GHOGHAMBA,Gundi
PANCH MAHALS,GHOGHAMBA,Guneshiya
PANCH MAHALS,GHOGHAMBA,Jitpura
PANCH MAHALS,GHOGHAMBA,Jorapura (Davadra)
PANCH MAHALS,GHOGHAMBA,Jorapura (Vangarva)
PANCH MAHALS,GHOGHAMBA,Kalsar
PANCH MAHALS,GHOGHAMBA,Kanbipalli
PANCH MAHALS,GHOGHAMBA,Kankodakoi
PANCH MAHALS,GHOGHAMBA,Kanpur
PANCH MAHALS,GHOGHAMBA,Kantaveda
PANCH MAHALS,GHOGHAMBA,Kantu
PANCH MAHALS,GHOGHAMBA,Khadapa
PANCH MAHALS,GHOGHAMBA,Khan Patla
PANCH MAHALS,GHOGHAMBA,Kharkhadi
PANCH MAHALS,GHOGHAMBA,Kharod
PANCH MAHALS,GHOGHAMBA,Khilodi
PANCH MAHALS,GHOGHAMBA,Kothara
PANCH MAHALS,GHOGHAMBA,Kothayadi
PANCH MAHALS,GHOGHAMBA,Labadadhara
PANCH MAHALS,GHOGHAMBA,Lalpari
PANCH MAHALS,GHOGHAMBA,Malu
PANCH MAHALS,GHOGHAMBA,Mol
PANCH MAHALS,GHOGHAMBA,Nathkuva
PANCH MAHALS,GHOGHAMBA,Nathpura
PANCH MAHALS,GHOGHAMBA,Navagam
PANCH MAHALS,GHOGHAMBA,Navanagar
PANCH MAHALS,GHOGHAMBA,Nurapura
PANCH MAHALS,GHOGHAMBA,Padedi
PANCH MAHALS,GHOGHAMBA,Padhora
PANCH MAHALS,GHOGHAMBA,Palla
PANCH MAHALS,GHOGHAMBA,Paroli
PANCH MAHALS,GHOGHAMBA,Ranipura (Damavav)
PANCH MAHALS,GHOGHAMBA,Ranjitnagar
PANCH MAHALS,GHOGHAMBA,Raveri
PANCH MAHALS,GHOGHAMBA,Rayan Muvada
PANCH MAHALS,GHOGHAMBA,Rinchhiya
PANCH MAHALS,GHOGHAMBA,Rinchhwani
PANCH MAHALS,GHOGHAMBA,Sajora
PANCH MAHALS,GHOGHAMBA,Sarasava
PANCH MAHALS,GHOGHAMBA,Savapura
PANCH MAHALS,GHOGHAMBA,Shamalkuva
PANCH MAHALS,GHOGHAMBA,Shaniyada
PANCH MAHALS,GHOGHAMBA,Sherpura
PANCH MAHALS,GHOGHAMBA,Simaliya
PANCH MAHALS,GHOGHAMBA,Udva
PANCH MAHALS,GHOGHAMBA,Unchabeda
PANCH MAHALS,GHOGHAMBA,Valinath
PANCH MAHALS,GHOGHAMBA,Vankod
PANCH MAHALS,GHOGHAMBA,Vanskod
PANCH MAHALS,GHOGHAMBA,Vav
PANCH MAHALS,GHOGHAMBA,Vav kulli
PANCH MAHALS,GHOGHAMBA,Vel Kotar
PANCH MAHALS,GHOGHAMBA,Virapura
PANCH MAHALS,GHOGHAMBA,Zab (Vav)
PANCH MAHALS,GHOGHAMBA,Zinzari
PANCH MAHALS,GHOGHAMBA,Zoz
PANCH MAHALS,GODHRA,Achhala
PANCH MAHALS,GODHRA,Ambali
PANCH MAHALS,GODHRA,Angaliya
PANCH MAHALS,GODHRA,Asardi
PANCH MAHALS,GODHRA,Bakhkhar
PANCH MAHALS,GODHRA,Bamroli Khurd
PANCH MAHALS,GODHRA,Betiya
PANCH MAHALS,GODHRA,Bhalaniya
PANCH MAHALS,GODHRA,Bhamaiya(E)
PANCH MAHALS,GODHRA,Bhamaiya(W)
PANCH MAHALS,GODHRA,Bhamarana Muvada
PANCH MAHALS,GODHRA,Bodidra(Bujarg)
PANCH MAHALS,GODHRA,Chanchelav
PANCH MAHALS,GODHRA,Chanchopa
PANCH MAHALS,GODHRA,Chanchpur
PANCH MAHALS,GODHRA,Chhabanpur
PANCH MAHALS,GODHRA,Chhariya
PANCH MAHALS,GODHRA,Chhavad
PANCH MAHALS,GODHRA,Dahikot
PANCH MAHALS,GODHRA,Daruniya
PANCH MAHALS,GODHRA,Dayal
PANCH MAHALS,GODHRA,Dhanitra
PANCH MAHALS,GODHRA,Dhanol
PANCH MAHALS,GODHRA,Dholi
PANCH MAHALS,GODHRA,Erandi
PANCH MAHALS,GODHRA,Gadh Chundadi
PANCH MAHALS,GODHRA,Gadukpur
PANCH MAHALS,GODHRA,Gavasi
PANCH MAHALS,GODHRA,Goli
PANCH MAHALS,GODHRA,Gollav
PANCH MAHALS,GODHRA,Gothada
PANCH MAHALS,GODHRA,Govindi
PANCH MAHALS,GODHRA,Gusar1
PANCH MAHALS,GODHRA,Hamirpur
PANCH MAHALS,GODHRA,Harkundi
PANCH MAHALS,GODHRA,Idea
PANCH MAHALS,GODHRA,Isrodiya
PANCH MAHALS,GODHRA,Jafarabad(part)
PANCH MAHALS,GODHRA,Jaliya
PANCH MAHALS,GODHRA,Jitpura
PANCH MAHALS,GODHRA,Jodka
PANCH MAHALS,GODHRA,Juna Mor Dungra
PANCH MAHALS,GODHRA,Juni Dhari
PANCH MAHALS,GODHRA,Kabirpur
PANCH MAHALS,GODHRA,Kaliyavav
PANCH MAHALS,GODHRA,Kalyana
PANCH MAHALS,GODHRA,Kanajiya
PANCH MAHALS,GODHRA,Kankanpur
PANCH MAHALS,GODHRA,Kanku Thambhala
PANCH MAHALS,GODHRA,Karsana
PANCH MAHALS,GODHRA,Kevadiya
PANCH MAHALS,GODHRA,khajuri(N)
PANCH MAHALS,GODHRA,Kotada
PANCH MAHALS,GODHRA,Ladpur
PANCH MAHALS,GODHRA,LAKODNA MUVADA
PANCH MAHALS,GODHRA,Lilesara
PANCH MAHALS,GODHRA,Madamahudi
PANCH MAHALS,GODHRA,Mahelol
PANCH MAHALS,GODHRA,Mahuliya
PANCH MAHALS,GODHRA,Mirap
PANCH MAHALS,GODHRA,Mor Dungara
PANCH MAHALS,GODHRA,Moryo
PANCH MAHALS,GODHRA,Motal
PANCH MAHALS,GODHRA,Moti Kantadi
PANCH MAHALS,GODHRA,Nadisar
PANCH MAHALS,GODHRA,Nakareji
PANCH MAHALS,GODHRA,Nani kantadi
PANCH MAHALS,GODHRA,Nasirpur
PANCH MAHALS,GODHRA,NavaGhara
